Title,Date,Price,Bedrooms,Link,ZipCode
HOUSE+3BDRM+HEAT+HOTWATER+GAS2NDFLRPRIMELOCATIONRDY2GOLIVINGRM+HOLIDAY,2020-01-26 20:03,$1950,3br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7063679947.html,11214
OPEN HOUSE Rent Apartment in Bensonhurst 718-373-7700,2020-01-26 10:59,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-open-house-rent-apartment-in/7063356060.html,11214
NO SEC DEPOSIT! Apartment in Doorman Waterfront Building next to Park,2020-01-26 09:42,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7063318863.html,11214
Apartment w/Terrace & Ocean View in Doorman Building 718-979-1400,2020-01-25 18:17,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-apartment-terrace-ocean-view/7063098276.html,11214
NO SEC DEPOSIT! Apartment in Doorman Waterfront Building next to Park,2020-01-25 11:13,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7062781266.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-7700,2020-01-25 10:49,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7062764293.html,11214
OPEN HOUSE Rent Apartment in Bensonhurst 718-373-7700,2020-01-24 10:21,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-open-house-rent-apartment-in/7062101409.html,11214
Classic Modern Home * how the way for living,2020-01-23 14:48,$2800,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-classic-modern-home-how-the/7061680275.html,11214
Modern apartments,2020-01-23 11:56,$2800,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061541416.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-6000,2020-01-22 12:04,$1695,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7060907807.html,11214
OPEN HOUSE Rent Apartment in Bensonhurst 718-373-7700,2020-01-22 11:41,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-open-house-rent-apartment-in/7060888993.html,11214
NO SEC DEPOSIT! Apartment in Doorman Waterfront Building next to Park,2020-01-22 11:37,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7060885451.html,11214
Large and Bright Apartment,2020-01-21 13:23,$2200,3br - 1900ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-and-bright-apartment/7060323002.html,11214
HOUSE+WALKINLEVEL+1BDRM+HEAT+HOTWATERRDY2GONEWLYREDONEWOWHUGELIVINOMG!,2020-01-20 23:14,$1500,1br - 700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7060019609.html,11214
HOUSE+3BDRM+HEAT+HOTWATER+GAS2NDFLRPRIMELOCATIONRDY2GOLIVINGRM+HOLIDAY,2020-01-20 22:52,$1950,3br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7060013043.html,11214
Classic Home w/ Laundry Garage Terrace & Green House,2020-01-20 19:41,$3350,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-classic-home-laundry-garage/7059933569.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-7700,2020-01-20 11:10,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7059535027.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-6000,2020-01-19 10:59,$1695,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7058966134.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-7700,2020-01-19 10:50,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7058961592.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-6000,2020-01-18 10:49,$1695,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7058393747.html,11214
OPEN HOUSE Rent Apartment in Bensonhurst 718-373-7700,2020-01-18 10:06,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-open-house-rent-apartment-in/7058366484.html,11214
OPEN HOUSE Rent Apartment in Bensonhurst 718-373-7700,2020-01-17 12:54,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-open-house-rent-apartment-in/7057859314.html,11214
HOUSE+2BDRM+1BATH+KITCHEN+LIVINGRMCOMBO+HEAT+HOTWATERPRIMETIMEGONE!!!!,2020-01-16 22:22,$1600,2br - 700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7057572108.html,11214
CONDO+ELEVATOR+BUILDING+BALCONY+BRANDNEWWOWPRIMEOUTSHINEPRIMEGONE!WOW!,2020-01-16 22:13,$1700,1br - 700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7057569176.html,11214
HOUSE+2BDRM+LIVINGM+KITCHENCOMBONOUTILBRANDNEWRDY2GO!FEWLEFT!!KEYRDY!!,2020-01-15 21:55,$1550,2br - 800ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7056930264.html,11214
"Bensonhurst 3 bed, 1.5 bath. No Broker Fee!! Parking Included!!",2020-01-15 17:40,$2300,3br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bensonhurst-3-bed-15-bath-no/7056804064.html,11214
2 Bedroom Apartment in Bensonhurst $1750,2020-01-15 13:15,$1750,2br - 850ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-2-bedroom-apartment-in/7056606470.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-6000,2020-01-15 11:23,$1695,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7056512171.html,11214
OPEN HOUSE Rent Apartment in Bensonhurst 718-373-7700,2020-01-15 11:06,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-open-house-rent-apartment-in/7056499023.html,11214
Apartment w/Terrace & Ocean View in Doorman Building 718-979-1400,2020-01-15 11:03,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-apartment-terrace-ocean-view/7056496809.html,11214
NO SEC DEPOSIT! Apartment in Doorman Waterfront Building next to Park,2020-01-15 11:02,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7056495997.html,11214
**____!!_BRIGHT_&_LARGE_!!___Three_Bedroom_Apartment___Bensonhurst__**,2020-01-14 15:31,$2500,3br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7056073975.html,11214
Looking For A 2 bedroom apt In Bensonhurst,2020-01-14 08:13,$1750,,https://newyork.craigslist.org/brk/apa/d/brooklyn-looking-for-2-bedroom-apt-in/7055758132.html,11214
HOUSE+3BDRM1BATH+NOUTIL BRANDNEWHUGELIVINGRM+DININGRMLAYOUTPRIMEWOWNIC,2020-01-13 23:39,$2200,3br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-house3bdrm1bathnoutil/7055679700.html,11214
3 Bedroom Bay Parkway,2020-01-13 22:43,$2350,,https://newyork.craigslist.org/brk/apa/d/brooklyn-3-bedroom-bay-parkway/7055663207.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-7700,2020-01-12 09:35,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7054582181.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-6000,2020-01-11 11:07,$1695,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7054054761.html,11214
Apartment w/Terrace & Ocean View in Doorman Building 718-979-1400,2020-01-11 11:01,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-apartment-terrace-ocean-view/7054050409.html,11214
NO SEC DEPOSIT! Apartment in Doorman Waterfront Building next to Park,2020-01-11 10:28,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7054028678.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-7700,2020-01-11 10:14,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7054019971.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-6000,2020-01-10 13:51,$1695,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7053550408.html,11214
OPEN HOUSE Rent Apartment in Bensonhurst 718-373-7700,2020-01-10 13:37,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-open-house-rent-apartment-in/7053538493.html,11214
$1575 / 1 BR - 3.5 rm apt - eat in kitchen,2020-01-09 13:34,$1575,1br - 500ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-br-35-rm-apt-eat-in-kitchen/7052891976.html,11214
NO SEC DEP! HIGH FLOOR Apartment w/Full Ocean View in Doorman Building,2020-01-09 11:19,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-dep-high-floor/7052780555.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-6000,2020-01-09 11:15,$1695,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7052777500.html,11214
Dyker Heights__NO FEE__1 br__HUGE TERRACE__Sunset Park Slope Bay Ridge,2020-02-07 23:30,$1750,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-dyker-heightsno-fee1-brhuge/7071296048.html,11228
HOUSE+DYKER+PROPERTY+HEAT+HOTWATERQUALITYUNITPRIMELOCATION!GONE!!!<<GO,2020-02-06 22:15,$1800,775ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7070601816.html,11228
1 Bedroom Apartment -fully renovated,2020-02-06 12:05,$1500,1br - 700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-bedroom-apartment-fully/7070210845.html,11228
Brand new 4 bedrooms apartments in Dyker Heights,2020-02-03 15:17,$2500,4br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-brand-new-4-bedrooms/7068422118.html,11228
Beautiful 3 bedrooms apartment for RENT!,2020-02-02 14:51,$2600,3br - 1188ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-3-bedrooms-apartment/7067825552.html,11228
Three bedrooms and 1 large living room Second floor APT,2020-01-31 20:44,$2500,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-three-bedrooms-and-1-large/7066894257.html,11228
Amazing 3 bed apartment,2020-01-31 17:44,$2200,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-3-bed-apartment/7066798714.html,11228
"Ultra Modern Apt, Large 1 Bdrm, EIK, Dining Rm, H/W Flrs",2020-01-30 10:59,$1600,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-ultra-modern-apt-large-1-bdrm/7065864397.html,11228
Super nice apartment,2020-01-29 19:14,$1700,1br - 700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-super-nice-apartment/7065591996.html,11228
"$2000/2 Bedroom BRAND NEW Apt - Dyker Heights, Brooklyn",2020-01-24 20:56,$2000,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bedroom-brand-new-apt-dyker/7062553890.html,11228
Modern apartments,2020-01-23 11:37,$2250,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061525956.html,11228
Modern apartments,2020-01-23 11:11,$1675,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061505279.html,11228
Modern apartments,2020-01-23 11:08,$1695,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061503556.html,11228
$2200 / 3 Bedroom Apartment in Dyker Heights!!,2020-01-22 21:42,$2200,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bedroom-apartment-in-dyker/7061289765.html,11228
Spacious Newly Renovated Three Bedroom private house,2020-01-22 11:53,$2100,3br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-newly-renovated-three/7060898934.html,11228
HOUSE+WALKINLEVEL+1BDRM+HEAT+HOTWATERRDY2GONEWLYREDONEWOWHUGELIVINOMG!,2020-01-20 23:14,$1500,1br - 700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7060019609.html,11228
HOUSE+RIDGEBAY+HEAT+HOTWATER+GAS1STFLR+HUGELIVINGRM+DININGAREAGONE2SOO,2020-01-20 23:06,$2500,3br - 1300ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7060017368.html,11228
3 Bedroom Apartment At Discount Price!!,2020-01-19 00:22,$2500,3br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-3-bedroom-apartment-at/7058847535.html,11228
Spacious Newly Renovated Three Bedroom private house,2020-01-16 12:03,$2100,3br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-newly-renovated-three/7057179095.html,11228
Renovated 3BR on 90th Street in Dyker Heights/Bay Ridge,2020-01-15 16:44,$2100,3br - 950ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-renovated-3br-on-90th-street/7056765864.html,11228
New 3 Bedroom apartment in Dyker Heights $2150,2020-01-15 13:22,$2100,3br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-new-3-bedroom-apartment-in/7056611938.html,11228
Brand new 3 bedrooms/1 office apartments in Dyker Heights,2020-01-14 22:04,$2500,4br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-brand-new-3-bedrooms-1-office/7056296962.html,11228
DYKER HEIGHTS,2020-01-14 15:21,$2250,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-dyker-heights/7056066154.html,11228
Dyker golf course,2020-01-14 15:09,$1695,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-dyker-golf-course/7056056997.html,11228
MODERN ONE BEDROOM APARTMENT,2020-01-11 15:42,$1550,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-one-bedroom-apartment/7054271938.html,11228
Spacious Newly Renovated Three Bedroom private house,2020-01-10 15:24,$2100,3br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-newly-renovated-three/7053627084.html,11228
"By OWNER + VIDEO: Renovated brick pre-war 4bdrms 1.5 bath, 2nd flr.",2020-02-08 03:43,$3000,1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-by-owner-video-renovated-brick/7071337009.html,11204
HOUSE+DISHWASHER+2BDRM+STAINLESSTEELRDY2GOPRIMEBEAUTIFULNICERDY2RENTGO,2020-02-06 22:25,$1800,2br - 775ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7070605035.html,11204
1 Bedroom Apartment - For Rent,2020-02-06 21:19,$1550,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-bedroom-apartment-for-rent/7070581842.html,11204
MULTIUNIT2BDRM+HEAT+HOTWATER1STFLRNEWLYREDONERDY2GOWOWLETSGO!!$$$$$$$$,2020-02-06 00:22,$1700,2br - 800ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7069997552.html,11204
MULTIUNIT2BDRM+1BATH+BRANDNEWSTAINLESSTEELRDY2GOWOWPRIMERENTITNOWORMIS,2020-02-05 22:44,$1700,2br - 700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7069971826.html,11204
3 BEDROOM APT. (3 FAMILY HOUSE),2020-02-05 15:56,$2300,3br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-3-bedroom-apt-3-family-house/7069755874.html,11204
HOUSE+3BDRM+2BATH+DUPLEX+BRANDNEWRDY2GOPRIMETIMEWOWTIMETOGORENT!!NOW!!,2020-02-05 13:44,$2500,3br - 1450ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7069652058.html,11204
Primer Piso First floor,2020-02-03 15:12,$1350,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-primer-piso-first-floor/7068418227.html,11204
HOUSE+3BDRM+1BATH+KITCHEN+LIVINGRMCOMBORDY2GOWOWCOMESEEITCHECK!!!!!!!!,2020-02-03 00:32,$2100,3br - 900ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7068046504.html,11204
"By OWNER + VIDEO: Renovated brick pre-war 4bdrms 1.5 bath, 2nd flr.",2020-01-31 21:33,$3000,4br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-by-owner-video-renovated-brick/7066913805.html,11204
Beautiful large 3 bedroom apartment,2020-01-29 19:24,$2800,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-large-3-bedroom/7065596814.html,11204
Renovated 1st floor 3 Bedroom with parking,2020-01-29 19:06,$3100,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-renovated-1st-floor-3-bedroom/7065587853.html,11204
Bensonhurst Renovated 1 Bedroom -- DSJ Realty 347 422-3099,2020-01-29 12:06,$1695,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bensonhurst-renovated-1/7065283146.html,11204
Bensonhurst Renovated 1 Bedroom -- DSJ Realty 718 266-3700,2020-01-26 09:20,$1695,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bensonhurst-renovated-1/7063309006.html,11204
"By OWNER + VIDEO: Renovated brick pre-war 4bdrms 1.5 bath, 2nd flr.",2020-01-25 15:40,$3000,4br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-by-owner-video-renovated-brick/7062996248.html,11204
Bensonhurst Renovated 1 Bedroom -- DSJ Realty 347 422-3099,2020-01-23 20:23,$1695,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bensonhurst-renovated-1/7061891532.html,11204
Great 1 Bedroom Apartment,2020-01-23 20:03,$1500,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-1-bedroom-apartment/7061882728.html,11204
Modern apartments,2020-01-23 11:14,$1675,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061507915.html,11204
Bensonhurst_3 BR_Balcony__NO/BAD CREDIT OKAY__Mapleton__sunset park,2020-01-22 11:36,$2100,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bensonhurst3-brbalconyno-bad/7060885072.html,11204
"LARGE 2 Bedroom apartment available for rent in Bensonhurst. $1,950",2020-01-21 16:54,$1950,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-2-bedroom-apartment/7060488609.html,11204
"By OWNER + VIDEO: Renovated brick pre-war 4bdrms 1.5 bath, 2nd flr.",2020-01-17 23:25,$3000,4br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-by-owner-video-renovated-brick/7058237037.html,11204
"VIDEO: Renovated pre-war 4bdrms 1.5 bath, 2nd flr. brick building",2020-01-14 21:55,$3000,4br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-video-renovated-pre-war-4bdrms/7056293819.html,11204
BENSONHURST,2020-01-14 14:46,$1650,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bensonhurst/7056038340.html,11204
3 Bedroom Bay Parkway,2020-01-13 22:43,$2350,,https://newyork.craigslist.org/brk/apa/d/brooklyn-3-bedroom-bay-parkway/7055663207.html,11204
Quiet neighborhood - Bensonhurst,2020-01-13 12:00,$1675,1br - 525ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-quiet-neighborhood-bensonhurst/7055238424.html,11204
HOUSE+3BDRM+1BATH+KITCHEN+LIVINGRMCOMBORDY2GOWOWCOMESEEITCHECK!!!!!!!!,2020-01-12 21:01,$2100,3br - 900ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7054962775.html,11204
Bensonhurst_3 BR_Balcony__NO/BAD CREDIT OKAY__Mapleton__sunset park,2020-01-11 12:57,$2150,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bensonhurst3-brbalconyno-bad/7054142820.html,11204
"VIDEO: Renovated pre-war 4bdrms 1.5 bath, 2nd flr. brick building",2020-01-09 23:03,$3000,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-video-renovated-pre-war-4bdrms/7053223638.html,11204
"LARGE, SUN DRENCHED 3 bedroom/1.5 bath apt on the second floor of a pr",2020-01-09 10:07,$2350,3br - 1250ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-sun-drenched-3-bedroom/7052728818.html,11204
"280 E.2St, CD 280, LUX STUDIO, SS Kit, FREE Gym, OH SAT/SUN 3-5 No Fee",2020-02-08 10:11,$2550,,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-cd-280-lux-studio-ss/7071430901.html,11218
Very Bright !Recently renovated 2 br apartment,2020-02-07 17:03,$1999,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-very-bright-recently-renovated/7071110074.html,11218
Exquisite 1 bedroom with Balcony! Gym! Laundry! Kensington,2020-02-07 15:53,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-exquisite-1-bedroom-with/7071057604.html,11218
"Great Deal, No Fee 2BR located in beautiful Kensington!",2020-02-07 13:24,$1970,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-deal-no-fee-2br-located/7070931535.html,11218
Amazing 4BR 2 Full Bath Apt in Kensington | This place is a Gem!,2020-02-07 13:17,$3199,4br - 1700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-4br-2-full-bath-apt-in/7070925328.html,11218
"Spacious 3 Bedroom, 2 bathroom Unit - Available Immediately",2020-02-07 05:40,$3500,3br - 1400ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-3-bedroom-2-bathroom/7070675444.html,11218
Very Bright !Recently renovated 2 br apartment,2020-02-06 17:24,$1999,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-very-bright-recently-renovated/7070458200.html,11218
Ditmas Park 3 BEDROOM/2 bath DSJ Realty 718 810-2412,2020-02-06 09:13,$3399,3br - 1250ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-ditmas-park-3-bedroom-2-bath/7070087568.html,11218
"Spacious 2 bedroom, H&HW included, ditmas ave F train",2020-02-05 19:16,$1970,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-2-bedroom-hhw/7069884602.html,11218
Wood paneled basement - all utilities included $1350,2020-02-05 15:59,$1300,,https://newyork.craigslist.org/brk/apa/d/brooklyn-wood-paneled-basement-all/7069758359.html,11218
Amazing 4BR 2 Full Bath Apt in Kensington | This place is a Gem!,2020-02-05 12:57,$3199,4br - 1700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-4br-2-full-bath-apt-in/7069612672.html,11218
Ditmas Park 3 BEDROOM/2 bath DSJ Realty 718 810-2412,2020-02-05 10:55,$3399,3br - 1250ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-ditmas-park-3-bedroom-2-bath/7069512206.html,11218
Gorgeous 1 bedroom 1 bath with Private balcony in a LUXURY building,2020-02-05 09:18,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-1-bedroom-1-bath-with/7069448118.html,11218
HOT!!! 3 BEDROOM IN PROSPECT PARK SOUTH!!!,2020-02-04 19:27,$2650,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-3-bedroom-in-prospect-park/7069244773.html,11218
Spacious 1 Bedroom in Great Location,2020-02-04 17:40,$1475,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-1-bedroom-in-great/7069182096.html,11218
2 Bedroom Unit Available in Kensington Brooklyn,2020-02-04 13:06,$2150,2br - 750ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-2-bedroom-unit-available-in/7068971731.html,11218
Gorgeous 1 bedroom 1 bath with Private balcony in a LUXURY building,2020-02-03 13:03,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-1-bedroom-1-bath-with/7068310973.html,11218
Spacious 1 Bedroom in Great Location,2020-02-03 11:37,$1475,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-1-bedroom-in-great/7068238097.html,11218
"Rare opportunity 2 floor, 4 bed/2 bath top Duplex in private home in Kensington",2020-02-02 11:34,$3199,4br - 1700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-rare-opportunity-2-floor-4-bed/7067703184.html,11218
Gorgeous 4 bed 2 bath in a great area! Close to F G Q train,2020-02-02 11:28,$3199,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-4-bed-2-bath-in-great/7067699803.html,11218
Beautiful 4 bedroom in Kensington in private 2 family house- 8 rooms!,2020-02-02 10:05,$3199,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-4-bedroom-in/7067657819.html,11218
"280 E.2St, CD 280, LUXURY 1BR, SS Kit, FREE Gym, OH SAT/SUN 3-5 No Fee",2020-02-02 09:55,$3150,1br - ,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-cd-280-luxury-1br-ss/7067653242.html,11218
2 Bedroom,2020-02-01 20:45,$1800,2br - 800ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-2-bedroom/7067501093.html,11218
Modern Renovated 3BR/PRIME EV/Gym/Laundry/Elevator/Roof Deck,2020-02-01 16:16,$4435,3br - ,https://newyork.craigslist.org/mnh/apa/d/brooklyn-modern-renovated-3br-prime-ev/7067359571.html,11218
"280 E.2St, CD 280, LUX STUDIO, SS Kit, FREE Gym, OH SAT/SUN 3-5 No Fee",2020-02-01 10:10,$2550,,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-cd-280-lux-studio-ss/7067080998.html,11218
"280 E.2St, CD 280, LUXURY 1BR, SS Kit, FREE Gym, OH SAT/SUN 3-5 No Fee",2020-02-01 10:09,$2895,1br - ,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-cd-280-luxury-1br-ss/7067080329.html,11218
___RARE SUN WASHED EAST VILL FLOOR THRU 2 BED LOFT___WILL NOT LAST!!!,2020-02-01 09:09,$3795,2br - 1250ft2 - ,https://newyork.craigslist.org/mnh/apa/d/brooklyn-rare-sun-washed-east-vill/7067048304.html,11218
KENSINGTON 2BR UNIT W/BALCONY ROOMMATES WELCOME! EVERYTHING INCLUDED,2020-01-31 19:59,$2000,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-kensington-2br-unit-balcony/7066874156.html,11218
Large 1BR w/ Private Balcony in Luxury Bldg w/ Gym+Laundry+Elevator,2020-01-31 17:09,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-1br-private-balcony-in/7066776234.html,11218
"unbelievable 2 floor, 4 bed/2 bath top Duplex in private home in Kensington",2020-01-31 13:20,$3450,4br - 1700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-unbelievable-2-floor-4-bed-2/7066604452.html,11218
PLG/Flatbush - Beautiful 2 Bed - H/H included - Laundry room,2020-01-30 20:34,$2000,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-plg-flatbush-beautiful-2-bed-h/7066257756.html,11218
